transaction_id,amount,currency,transaction_datetime,sender_name,sender_address,receiver_name,receiver_address,memo,sender_entity_id,receiver_entity_id,memo_entity_ids
5b2a2d4b-2412-448c-b47f-5becf8f0935d,916028.51,CAD,2025-09-24T16:40:42,MARIO BAKER,"61633 DALTON TRAIL SUITE 048, SHARPMOUTH, SK J6L6A3",EMMA LAFONTAINE,"5718 MONTEE BRUNET APT. 438, SAINTE--LILE--RIOUX, AB M4Y3G6",Consulting services RY997JAQ,GEN-c3d2c408bc80,GEN-0fda47305a8b,
d6246658-98b3-4a70-832b-6e49d626e968,769172.61,CAD,2025-08-07T11:18:21,LAUREN JONES,"274 MELISSA RIVER APT. 369, NEW SUSAN, NB G8X 6A3",GRAVEL INC,"42823 RUE CLEMENCE, SAINTE- CYR, AB M9N 9G9",Funds transfer for LAUREN JONES LBZYE35I,GEN-ec5f1dbfecf3,GEN-df01f09d3c9d,GEN-ec5f1dbfecf3
3401f137-30ca-43c2-8f67-3cd13d838480,567209.44,USD,2025-01-27T14:45:33,JOSEPH JACQUES,"1111 BOULEVARD DUFRESNE APT. 024, LAC--MONT--RIOUX, MB B7J5S4",KEVIN MATTHEWS,"378 CHRISTINE RIDGE, CRAIGFURT, BC T9T 2E6","Wire transfer - beneficiary KEVIN MATTHEWS / 378 CHRISTINE RIDGE, CRAIGFURT, BC T9T 2E6 - 3MBF5Y1I",GEN-0fc31e6c36db,GEN-b988ca48fddb,GEN-b988ca48fddb
9faafa48-68ec-4987-8674-da1cc91f82d8,377067.95,CAD,2025-08-05T23:22:22,ALEXIS RODRIGUE,"9986 ALLE JEANNINE SUITE 825, POIRIER EST, SK S3S 1X9",JAMES WAGNER,"8656 RAMIREZ EXTENSION APT. 825, OLIVIASIDE, NT R2X7A1",Service fee payment 139VYWD7,GEN-7c218d4afb07,GEN-a09e4dc25d5f,
13ab404b-6027-4ac7-9c00-bae5b9884a8a,973536.31,CAD,2025-08-22T05:00:21,NATHAN JIMENEZ,"19168 LORI SQUARES, WEST LINDASTAD, NS Y5Y9B8","PONCE, PATTERSON AND GOMEZ","4325 ANDERSON PINE, NEW ZACHARYSIDE, NU R1C7C4",Consulting services MCDDXP0Q,GEN-fbb6fe7c793b,GEN-a721b258fc27,
841f2f7e-0495-4934-a1f6-4f0af3d99d34,766480.75,CAD,2025-06-09T04:37:56,JONES-SANCHEZ,"31556 SUTTON VIEW, MEYERLAND, BC G3T7A6",MARY DOUGLAS,"638 MYERS VISTA SUITE 998, LAKE TOMMYPORT, NS T6Y 8R4",Payment for invoice FJ1W5DJC,GEN-822b5e23008a,GEN-a975ff74fef8,
8a4033c2-bc9e-4e46-827f-c2bc17ba2334,804721.25,CAD,2025-05-28T22:00:50,SCOTT WOOD,"098 ANDREW GLEN APT. 398, KAITLINSHIRE, SK R6R 1J7",KIMBERLY WATSON,"95486 ATKINS PARKS, JOHNATHANVIEW, SK B7T4L2",Payment for invoice 7FYITY5A,GEN-2d113a9c40ba,GEN-679a04dae4d8,
f5ee1611-e683-4ed8-8ec3-89d9f65bdbf3,218823.37,CAD,2025-12-28T06:35:29,JAMES SMITH IV,"3608 RIVERA LOCKS SUITE 387, GILMORESIDE, MB G5R2T3",JENNIFER ORTEGA,"7923 JAMES HARBOR APT. 197, JENNIFERTON, QC R2K4E1",Import/export settlement 53E9RV8B,GEN-0d275e65995d,GEN-dd769a6d7ff4,
ce884e8c-7b01-470f-98f8-38db2ca9289a,961574.43,USD,2025-09-19T09:44:23,MELISSA LOPEZ,"777 RAMIREZ CLIFFS SUITE 826, NEW KAYLA, YT B8C 5V6",DAVID MATHIS,"3119 GRAHAM CANYON APT. 153, EAST STEVEN, NS P2C1K6",Loan repayment 25XWOQKO,GEN-9c939649be2e,GEN-685dc5de6299,
ed1a6a52-e010-48ce-8edd-0981d475aa1a,926062.15,USD,2025-06-18T13:05:20,SADRACH ZELEDON ROCHA,"44799 MARK RAPIDS SUITE 152, SOUTH ZACHARYCHESTER, QC E7L5P8",ODETTE-AUDREY LEMAY,"625 BOULEVARD BENJAMIN, LAC--VILLE-RODRIGUE, YT L1C5H7",Investment proceeds NQB0WF1S,NK-4DJdTj22tPZs7c2cypmwGC,GEN-4c71e1c5ddeb,
031c70d6-5dc7-40b5-be1c-0768dad81a49,605042.71,CAD,2025-09-23T08:56:16,DANIELLE LUNA,"325 MICHAEL HILLS, SOUTH JAMIEBURY, ON H6S 3S7",LAURIE MOORE,"654 MARK GLENS, PORT RYAN, ON X9M5J3",Import/export settlement TVKFFO8Z,GEN-a7c1109649c9,GEN-b2b91ff2cb52,
176198ad-c2d0-45c4-ad0a-d58e0aeb6755,802434.24,CAD,2025-01-23T01:35:36,HENRI GRAVEL,"380 RUE EMMA APT. 461, BAIE SEBASTIEN, NU C6Y5X6",JANET WOODS,"8940 JENNIFER KEYS, PORT CHRISTOPHER, NB Y3P6R9","Payment for services at 380 RUE EMMA APT. 461, BAIE SEBASTIEN, NU C6Y5X6 234W3Z8K",GEN-5f4cd538cd85,GEN-53f45bcddcd2,GEN-5f4cd538cd85
22e4a899-c9bc-4a8d-b20c-d9538d31fb79,407075.66,USD,2025-11-13T19:29:06,PARK LLC,"83713 BRYANT VILLAGE, HARPERFORT, MB R7V1H6","ROBINSON, BISHOP AND BARNES","952 SNOW PASS APT. 095, STONEVILLE, QC S9P 7B3",Loan repayment MO70RNMK,GEN-4a2de069d6b4,GEN-7674feb373cc,
f24d3957-0d5c-4ebb-ad58-b0d14ca88557,175564.91,USD,2025-05-21T21:14:51,MELANIE PARADIS,"3197 AVENUE GUY, SAINT- DOROTHEE, AB H9T 5G7",DANIELLE GARRISON,"5631 ELIZABETH POINTS, NEW DOUGLAS, ON L2S5N7",Payment for invoice XX0SFG3P,GEN-0350bab563d4,GEN-66a8a18d2dae,
50715f60-d1ad-43ff-8794-4d36289043fc,540462.65,CAD,2025-04-22T09:15:47,JAMES PITTMAN,"59460 SARA WAYS SUITE 989, NORTH SARAHBURGH, AB N7P 1A4",DU BIAN  HUA ZI,HE GE SHAN XIAN XIANG QU SHI TU LU BU 34DING MU 4FAN 12HAO  PARESUCHANG JIAN 133,Loan repayment NEIT1JDO,GEN-95723cf35d85,GEN-28d41ef84c2f,
f1a46308-3bef-4746-87ea-b7a01b9c262d,182439.25,USD,2025-08-07T19:47:01,LEWIS-TORRES,"5215 MELISSA HARBORS SUITE 895, DAVISBERG, BC K2V 8B7",LARRY ELLIOTT,"61585 POWERS POINT, TIFFANYSIDE, NB V5K 9S5",Operational expenses VZOVOP7C,GEN-a5e058625e95,GEN-f377fc689e00,
d2b07320-1eb3-430c-bff0-823c328b920c,91541.21,CAD,2025-04-01T02:57:08,GANGSEUNGHYEON,DAEJEONGWANGYEOGSI JUNGGU HAGDONG91GEORI 712-15,PARADIS-VACHON,"7368 AVENUE DAIGLE, LA SOUCY, BC C8C 8B1",Payment to PARADIS-VACHON ref N5XWB86L,GEN-2e4a500a9b83,GEN-71a8705556c3,GEN-71a8705556c3
e5b2d2de-63e7-4f0c-b604-1ebb03aa8bf6,537384.8,USD,2025-02-07T02:32:41,TRACY RODRIGUEZ,"293 SHERMAN WALL, TYRONETOWN, NU V1J5E9",GARCIA-PRESTON,"512 BRIGHT PORT APT. 663, BRYANPORT, PE N1L 2N7","Commercial transfer TRACY RODRIGUEZ (293 SHERMAN WALL, TYRONETOWN, NU V1J5E9) 1L6JNRPY",GEN-d057ade9dc86,GEN-faa5d035ef60,GEN-d057ade9dc86
4b234830-fb47-4b91-bb4e-60e5669aa1dd,346592.62,CAD,2025-08-01T20:09:16,ANDERSON-WARD,"422 VASQUEZ TURNPIKE, SHORTVILLE, MB T1B 5N3",NICOLE MORIN,"8287 ROUTE GRAVEL, BERNIER, NT H6A 1N9",Investment proceeds 92U6WYS9,GEN-4ef47fd64acb,GEN-fce37237914f,
f6a5487d-b016-41ee-b9bd-36230ba9447f,973167.99,CAD,2025-03-13T14:27:52,SHAN QI DIAN QI HE TONG HUI SHE,GONG CHENG XIAN HENG BANG SHI JI ZI QU QIAN SHU 31DING MU 15FAN 2HAO  KO-TODU GU ZE 521,BARBARA NOLAN,"7550 SARA EXTENSIONS SUITE 393, DAVIDPORT, YT X7V 1M2",Consulting services B1HRKS4V,GEN-ae3492b3194b,GEN-9a87a19b87b0,
e381adcf-11ab-4623-9b0b-f318799b8f94,589252.8,CAD,2025-06-22T14:23:21,"HAYES, PARK AND RIVERA","65772 MICHELLE VILLAGES, JONESBURY, AB T2T 1X6",PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,"21370 SARAH ROAD, EAST ROBERTA, MB J2S5S5","Remittance to PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING address 21370 SARAH ROAD, EAST ROBERTA, MB J2S5S5 ref MTRQZ9T8",GEN-68cf6754098d,NK-VKVGRQMNqYxwXxvSbWzE7C,NK-VKVGRQMNqYxwXxvSbWzE7C
2164c36a-9a33-4947-ad26-60f8d4d78adb,310691.0,USD,2025-06-08T07:03:46,JENNY BOWEN,"850 MARGARET SQUARE SUITE 990, WEST LAURABOROUGH, BC K1A4B5",FREDERIC LALIBERTE,"07306 MONTEE BOIVIN, VILLE CROTEAU, MB S9P2E6",Commercial payment ref E5CU1HSP,GEN-5b51a44dfc9a,GEN-a291aaec9f4d,
ca4e7d0f-0df2-4aa0-b128-3423161b9807,793481.96,CAD,2025-01-02T07:02:49,JENNIFER HARVEY,"09831 LAUREN UNDERPASS, MIKECHESTER, SK G1P2G7",KENNETH HANSEN,"2367 DANIEL FORGE, NORTH JULIESHIRE, QC A8R8E6",Trade settlement Q35YMBJO,GEN-c38ca4d37ed5,GEN-54eec26ff509,
091be22f-53ae-4bf2-9168-09084590b074,331069.46,AUD,2025-10-08T13:54:28,SINMYEONGJA,GYEONGSANGBUGDO SEOCEONGUN SEOCODAE60RO 288,BLANCHETTE-PROULX,"050 MONTEE REMY, LAC- DUBE, BC T1E8C2","Payment for services at 050 MONTEE REMY, LAC- DUBE, BC T1E8C2 RZ60P6YY",GEN-87f391e66f3f,GEN-e8c9a49fd37d,GEN-e8c9a49fd37d
b1ed21d1-44e4-46d5-ac6e-420d2a284dbf,786264.9,CAD,2025-03-29T08:41:19,VERONIQUE LALIBERTE,"877 AVENUE LUCY SUITE 502, SAINTE- VALERIE OUEST, AB J1P9L2",JULIE EDWARDS,"0686 FRANKLIN LANDING, PORT GRANTHAVEN, NL J9J2V8",Loan repayment PJC70ZJN,GEN-14fdab8a323c,GEN-bc07776b3758,
98f2ac80-d76c-4fbd-be36-64003e3da7a8,267979.12,CAD,2025-11-27T04:47:58,CHRISTOPHER STEWART,"8362 GUTIERREZ HARBOR SUITE 391, NORTH RYAN, NL Y1E5Y9",KRISTEN DAVIS,"4990 JAMES PORT SUITE 282, REYESMOUTH, MB H1K9G8",Payment to FRANK HICKS ref SY0X4ZSM,GEN-2809bac92ccd,GEN-4987626441da,GEN-7392770cd53d
5a76b6cb-6b65-4f94-a4fb-212248604cc2,786131.93,CAD,2025-07-04T16:28:54,"LOPEZ, COCHRAN AND AGUILAR","125 EMILY HIGHWAY, EAST CRAIGCHESTER, NS E5S4Y2",CYR GROUP,"0152 ALLE ROBERT, VILLE LAURENCE, MB K1H6K6",Trade settlement XKYTOBIU,GEN-2675c582c9de,GEN-d37c011df06c,
027615f3-da80-4c0f-985b-0917399afa63,418987.63,CAD,2025-06-04T23:44:58,RODRIGUEZ AND SONS,"772 ANGELA GROVES, SOUTH DERRICK, YT L1P7N6",DAVID RICE DVM,"4358 HEBERT CENTER, LAKE ASHLEYTOWN, PE J8Y 5B7",Commercial payment ref 7B7NR0V6,GEN-2e464167d070,GEN-89d66716e557,
60ffc424-eb3b-496d-af85-c808debc9791,177125.29,CAD,2025-02-13T00:09:47,NANCY SOTO,"76240 JAMIE HILL, LEWISFORT, NU N4N 1R2",JIMMY WILLIAMS,"7958 MARK MALL, EAST ANDREAHAVEN, BC N9L 2G8",Wire transfer - ZAHPOUSW,GEN-7c6ef110eae8,GEN-04ffc0ddf1dc,
8f8af318-9b38-4afd-8ae8-b95aa94a926e,337380.42,CAD,2025-04-30T14:24:00,JESSICA PATEL,"3901 BATES ISLE APT. 989, LAKE RACHELCHESTER, NS J7C 3V7",KATHRYN BARRY,"0249 BRUCE CIRCLE, CASEVILLE, AL 27099","Delivery to 3901 BATES ISLE APT. 989, LAKE RACHELCHESTER, NS J7C 3V7 ref M1INO44B",GEN-168688d4d746,GEN-f872188666ac,GEN-168688d4d746
7cb7558b-999f-4295-bf10-b58824aa59aa,426743.52,CAD,2025-01-17T01:40:35,BRANDY CERVANTES,"976 CHAPMAN BYPASS APT. 686, NEW KEITH, YT K7G9H1",JAMIE BAILEY,"5168 ASHLEY COMMON, NORTH JAMESCHESTER, SK T7P 2A6",Import/export settlement F3S915ME,GEN-19bdb2e0ec9b,GEN-011a65aba4c0,
b6417b9b-3035-4d3f-9d81-970a7130c219,135131.8,CAD,2025-02-24T09:16:06,ANGELA COWAN,"613 SCHROEDER SPUR APT. 641, NORTH CODY, QC H3L 5K3",SEGUIN-FORGET,"988 RUE SOPHIE APT. 172, LILE- AURELIE, NL J8A 3K3",Commercial payment ref E1CL3SPB,GEN-c86dc3fc5973,GEN-86232492a629,
071b4241-b81b-4ded-a996-54e6b9ce8c9e,77785.55,CAD,2025-01-01T20:26:42,HALL-HICKMAN,"75905 AMANDA RIDGE, EAST SHEILA, MB T5M 1G1",MILLER PLC,"63511 DAVIS EXPRESSWAY SUITE 677, IANBERG, NS H5E 4X7",Operational expenses WK0D4HBJ,GEN-ee7d5819f020,GEN-6356430c47ab,
4bbf8eaf-70e2-46ad-b8fe-bf06e7fec482,281305.74,USD,2025-04-20T00:11:14,BERRY LTD,"782 COREY GLEN APT. 005, NORTH ELIZABETH, MB T2A 1H3","CHAMPAGNE, CROTEAU AND BRUNET","694 AVENUE CLAUDINE APT. 634, SAINT- BEDARD, PE L9J 4R7",Import/export settlement SA0YKXUP,GEN-e48df4134153,GEN-6541faf6f52f,
b7b6fb4d-93ca-4c0d-a97d-7f3ae1c92728,443001.07,CAD,2025-03-08T09:05:49,JAMES PAYNE,"871 NATHAN MISSION, LAKE JOSEPHHAVEN, NJ 99676",THOMPSON-ANDERSON,"512 IRWIN ROW SUITE 635, WEST ASHLEYHAVEN, NL C2L2N4",Loan repayment Y39AEYSH,GEN-ca84381c5030,GEN-8cd320fc751c,
95151b59-7926-4333-be20-a9e883a5927f,395891.43,USD,2025-12-22T13:31:43,MARY MATHEWS,"98290 RHONDA PARKWAY, WEST KELLY, NT R3X7P1",TANYA EDWARDS,"7129 PATTON AVENUE, EAST PAUL, NV 54442",Payment for invoice U2G4A3AC,GEN-21de8ffa7308,GEN-d1c180c8dc9c,
6102317a-1d7f-460f-828b-5bb04d0049f9,216136.61,CAD,2025-04-02T16:23:26,DANNY DANIEL,"42922 ROBIN WELLS, WILSONCHESTER, SK R5L9G5",JOSETTE CHOUINARD,"047 ALLE SOPHIE, L THERESE, PE R8V9M6",Settlement re JOSETTE CHOUINARD 3OMWD72A,GEN-61f23f9b52e8,GEN-eef6c038fa84,GEN-eef6c038fa84
54956c16-4562-4d34-adcc-47dac4b1ea34,598539.06,CAD,2025-03-14T07:39:43,KATHRYN HINTON,"32571 SARA VIADUCT, FOWLERFURT, PE E1S3N8",SHANNON LUCAS,"9394 JAMES GARDEN, CLIFFORDFORT, CT 07714",Service fee payment TEBDGE6J,GEN-3b6ebcc650a2,GEN-d57bb1e7c0e2,
f4cdf097-c3db-41f2-b8a3-fedebcf874db,910851.94,CAD,2025-08-13T16:58:17,DR. GLENDA PARKER,"1061 LISA PIKE, NEW DANIELLE, PE V1M 3B4",JESSICA MORRISON,"5441 DANA BYPASS, PORT ASHLEY, NT G6H 6G9",Payment for invoice E0KKQNR4,GEN-f8f467f72a8d,GEN-5b6faf17f922,
8947e0ea-f45c-426d-9953-f12d4701f842,57277.66,CAD,2025-02-15T17:17:32,MR. TERRANCE BLAIR,"926 CHARLES PINES SUITE 629, MELISSABURY, NS M5K 6T5",DANA NORRIS,"78442 GOMEZ FORKS, SOTOCHESTER, GA 99461",Funds transfer for YATES LLC QXM5DRB3,GEN-8c307b6211dd,GEN-0474d8a4ab9f,GEN-ab173a210cfb
9de830eb-8d9a-4f7f-b9ce-442fe5392bf4,792230.07,CAD,2025-05-15T15:06:33,JONES LTD,"21783 ZACHARY FORD APT. 356, SOUTH MELANIE, QC B5X 1S9",BELL-WHITE,"824 MARIA CLIFFS, WEST CHERYLCHESTER, NU M1E 5G5",Consulting services 3LN8DCKZ,GEN-f652e70901d7,GEN-bfa703e26d7c,
8d6c657b-2de0-4b24-a830-d3c2f28dbae7,580559.89,USD,2025-10-18T01:12:40,ERICA WILSON,"56763 ANGELA SQUARE SUITE 668, ROGERSFORT, SK R6L5R4",VICTOR LAUZON,"36878 AVENUE BOILY, LAC- ANNE, NU Y7Y 7M8",Payment for invoice 8IQIR8QD,GEN-08143066b4d3,GEN-401a1a667e1c,
54f72348-fd86-4ab5-a126-9677134b087f,518915.08,CAD,2025-10-08T21:26:43,ROBERT VAUGHN MD,"886 NICHOLS STREET, NORTH BRANDON, QC R1L1M8",DAUGHERTY AND SONS,"398 JOHNNY ISLANDS APT. 873, LAKE ANDREW, NU K1N1L6",Trade settlement 449NBUN2,GEN-d42b6c769095,GEN-cc796891ffea,
394500af-71bf-4f11-8b60-f07f20d403be,600637.53,USD,2025-10-18T20:47:14,LAURENT HEBERT,"2647 AVENUE ANDREE APT. 668, LILE--LAC--DUMAS, MB G1M 6P8",WHITE-KOCH,"55627 DAVID CIRCLES, COREYTOWN, ON K6X9M8",Import/export settlement JXKFXT0H,GEN-b5548ed2c924,GEN-e98ebb221096,
7277ca05-82ae-45bf-98a7-ad751c13a02e,825575.56,CAD,2025-03-26T04:50:12,ALAIN DUMAS,"3044 RANG BEAUCHAMP, LAC- MATHIEU, YT J9R9X8",GRENIER-DUGUAY,"55214 MONTEE DEMERS, SAINTE- LALIBERTE, NU N3X2J6",Operational expenses 7PKXJA0N,GEN-e0e7fab3e89f,GEN-c456ed259159,
05cf300b-2534-4965-a3c3-dd9895c084c1,875203.97,CAD,2025-02-26T00:42:42,QIAN TIAN  ZHI SHI,CHONG NAWA XIAN HENG BANG SHI RONG QU RI BEN DI 4DING MU 4FAN 15HAO,TAWFIQ MUHAMMAD SAID AL-LAW,"330 THOMAS MANOR SUITE 236, AARONSHIRE, YT A8E 3J3",Delivery to CHONG NAWA XIAN HENG BANG SHI RONG QU RI BEN DI 4DING MU 4FAN 15HAO ref DVMZGODI,GEN-555b3480e8c1,NK-WFcfkBWiDPNvYEpZRhNLnK,GEN-555b3480e8c1
81a3d763-dcf9-416f-8ecd-ffd389280bbf,17867.46,CAD,2025-02-15T08:40:25,PAMELA AUSTIN MD,"110 MAYS CORNER, BLAKESIDE, MB M4V 3N6","ABBOTT, KAISER AND NELSON","052 ONEAL DRIVE SUITE 136, KATHRYNMOUTH, MB K4H 2J9",Import/export settlement 2TJYCZV2,GEN-96b70c3116c3,GEN-9bf4c6fc604e,
216044f1-ca7a-436a-b667-97a30efa362c,668204.77,CAD,2025-02-23T18:56:44,STEPHANIE THOMPSON,"311 JOEL SUMMIT, EAST STEVEN, QC Y1Y3T5",BROCK AND SONS,"2326 FLYNN RIDGES APT. 471, MICHAELVIEW, BC C3P 9X1","Payment for services at 311 JOEL SUMMIT, EAST STEVEN, QC Y1Y3T5 ELSTPLI4",GEN-a1239900ffa0,GEN-ec6fa8bbee73,GEN-a1239900ffa0
d71dc944-2b26-4e18-9544-e0e0c5a94964,271953.24,CAD,2025-12-23T02:57:18,MICHELLE PARK,"52517 KIRBY TRACK, CONRADBURY, NT J9S 9J3",FISCHER-SIMPSON,"11142 SMALL PARKS APT. 761, CRYSTALSIDE, YT P3T 9T4",Service fee payment 2NPMCD1I,GEN-e59741be3b80,GEN-b2a22ced8181,
17f9a492-9358-418e-9371-4eddbaf1e186,693852.95,USD,2025-03-23T22:12:58,APRIL WAGNER,"8261 RODRIGUEZ TURNPIKE, EAST BRENDABURY, PA 12545",VALERIE PARSONS,"12609 BRYANT LAKES, GREENEBERG, MA 49342",Service fee payment ZEJBAUHF,GEN-a3c64edbd0e2,GEN-0e9fb3a799da,
c14986ba-0610-4323-8812-d363f285ac8b,574551.59,CAD,2025-01-09T05:55:31,STEPHANIE MILLER,"1159 WARE PRAIRIE SUITE 023, NORTH LISAMOUTH, NT K3C4H4",ROSALIE LAFLAMME,"76141 RUE CHARRON SUITE 095, CHARBONNEAU OUEST, MB N3E 9V2",Trade settlement Q9W1OSAB,GEN-00fef27e26dc,GEN-ca1d5bbe0109,
66e79b02-0012-4598-9cc0-f170e85bfc56,393111.53,USD,2025-09-15T12:15:06,TONYA SANCHEZ,"5703 ROMAN RAPIDS, WEST AUDREYBOROUGH, QC H3N8L8",ANDRE W CLARK,"6119 STONE SQUARES APT. 861, MICHAELBURGH, NL J8P4H8",Payment for invoice 6J24LU59,GEN-7d91dde8b9de,IND-1,
48b343e0-9462-4007-8336-d0e1baf76888,953730.88,CAD,2025-12-06T10:31:49,RAYMOND ANDERSON,"666 TERRY PASSAGE, WEST JOSEPH, MB B3H4X9","BURCH, CAMPBELL AND RUSSO","6737 JENNIFER UNDERPASS APT. 255, KELLYTON, NT G9E5B2",Consulting services IDEFHVOU,GEN-7710a38b9f57,GEN-4e78b28bf80e,
379f35af-397b-436a-94da-c509e27865da,823586.42,USD,2025-03-28T22:47:29,AMANDA BELL,"3039 JESSICA FLAT, BROWNTOWN, MI 26223",MERCEDES TAYLOR,"65566 TUCKER MANOR APT. 782, PORT DEBORAHHAVEN, MB K3B3X5",Operational expenses QOSU7ZF1,GEN-598a4a1c8bd0,GEN-4bacfa3cf6dd,
43ded118-2b50-4dd2-9166-08193258e45b,507192.71,CAD,2025-03-18T21:46:24,YANGGIMRYU,SEOULTEUGBYEOLSI JONGROGU TEHERANGIL 646 (SEUNGHYEONMUNYUNMAEUL),CHRISTINA JONES,"6891 ANGELA GATEWAY SUITE 639, LAKE MONICA, GU 19497",Commercial payment - beneficiary CHRISTINA JONES - 43HX08NO,GEN-e3000e5577b3,GEN-2e7f9a402923,GEN-2e7f9a402923
078494dc-b167-489f-bb19-be9356bb2e0b,471040.05,CAD,2025-03-29T16:27:32,TAMMY RUIZ,"088 ALLEN PARKS APT. 300, KELLYFORT, NL V5B5P7",BAILEY-ROBINSON,"867 HUGHES VISTA, CRAIGFURT, QC M4J 2Y3",Payment for invoice PISX1EKH,GEN-e56d23036a38,GEN-61b076ed2df5,
de16be28-679b-4662-8f72-f50aeed62178,848269.71,USD,2025-08-06T20:24:17,GLORIA BATES,"255 GREEN COMMON SUITE 350, LAKE VALERIEVIEW, NL E1G 1E5",JEROME BROWN,"61464 WILLIAMS UNIONS, PORT KAREN, NV 66813","Settlement for JEROME BROWN c/o 61464 WILLIAMS UNIONS, PORT KAREN, NV 66813 OE7Q5BAP",GEN-37e1ef3e327d,GEN-c4789b6c225e,GEN-c4789b6c225e
4ff78f48-fece-4bfa-b3a7-0348ddb92bbb,459464.99,CAD,2025-03-24T03:44:06,TAMMIE EVANS,"41154 SULLIVAN GREENS APT. 657, EAST ALEXANDER, PE C1N3P3",SAMANTHA ATKINSON,"2146 NOAH STRAVENUE, NEW JAMES, NB M2Y 9G7","Payment to TAMMIE EVANS at 41154 SULLIVAN GREENS APT. 657, EAST ALEXANDER, PE C1N3P3 ref CQOH1PBY",GEN-1ad5cad02716,GEN-f581f651123e,GEN-1ad5cad02716
93be5b36-1a2a-42f9-a7b1-2608490d4f97,12440.26,USD,2025-05-14T07:13:51,JULES DAIGLE,"700 ROUTE DOMINIQUE SUITE 801, MARTEL -SUR-MER, BC B6Y 5M9","LOPEZ, ALLEN AND RAMIREZ","649 KEY PLAIN, NEW PATRICIAMOUTH, NE 94999",Payment for invoice WVG0ZE4Q,GEN-57399447317f,GEN-f80b012e030d,
d72ce0b8-145f-43aa-b79d-40b6b09fb7df,646378.76,CAD,2025-01-28T19:26:48,BENOIT ROBERT,"66152 CHEMIN GAUDREAULT SUITE 577, MONT- EMILIE EST, NL N3E 1P4",DANIEL JAMES DDS,"1132 SMITH FOREST, NORTH TAMMY, ON E1G 2J6",Wire transfer on behalf of DANIEL JAMES DDS - 76IBRYM6,GEN-06e4ada59ceb,GEN-43d9aa8fdf8f,GEN-43d9aa8fdf8f
a14272d4-e634-4308-8e7a-b33c4aa60e3d,957757.26,CAD,2025-04-26T12:46:02,DAVID DUNCAN,"719 MCCLURE COURT APT. 292, SANTIAGOTON, NS L6T8H6",ROBERT MORA,"26369 BETH DIVIDE SUITE 015, SOUTH DAVIDSHIRE, PE K1G 5J4",Operational expenses XH34YC7G,GEN-eb18a08f6a5c,GEN-2dd963f1dc73,
1913498f-472f-41f5-b2e5-57367c2c98d9,153424.95,CAD,2025-12-20T19:57:39,BENJAMIN FRANCIS,"94360 PETERS INLET, CODYBURGH, NU P5J9G5",KATHLEEN MARTINEZ,"0002 RHONDA STRAVENUE APT. 765, EAST CHRISTOPHERLAND, NT Y4J9T8",Service fee payment 0JMY4MPU,GEN-f2f2c5de3534,GEN-e03e456517c3,
e1d1e1aa-6419-4648-8fca-c6fdedeeeba7,146945.85,CAD,2025-05-20T15:49:42,MILOSH EDUARDOVICH VAGNER,"8727 VILLEGAS PLAZA APT. 209, THOMASHAVEN, NL C8J 9R5",RUBEN GREEN,"728 DAVID JUNCTION APT. 860, LAKE ISABELLA, NB L9Y 7J7",Trade settlement 9GS4OLY3,NK-XRjem8x2n6u3EckniZVx7B,GEN-f14c7616e107,
a60eef11-e528-44f7-8249-78ac77a86129,488508.34,USD,2025-02-01T18:39:37,LINDSEY JONES,"288 LEE BRANCH SUITE 901, WILLIAMSPORT, SK A4H 1T5",KRISTA ALLEN,"2841 MCCARTY GLEN APT. 220, RONNIEFURT, NS S3G 7Y8","Delivery to 2841 MCCARTY GLEN APT. 220, RONNIEFURT, NS S3G 7Y8 ref AYAYOED3",GEN-45a91650587d,GEN-7956a6442339,GEN-7956a6442339
e8a1377a-de7a-4ffb-843c-016de1d8d0b9,395782.35,CAD,2025-12-18T07:08:19,JERRY FERNANDEZ,"23971 JOHN RUN APT. 965, NORTH KRISTEN, MO 60105",SARAH BENNETT,"621 FELICIA VISTA, LAURABURGH, BC T7H5X5",Service fee payment YO6BMMK7,GEN-55b480adcda3,GEN-2ad6a11a05de,
cbe10cb9-7ddb-4354-bcbf-beb78010e12b,244932.76,CAD,2025-01-27T21:07:52,BAKER-BOWERS,"500 ROSE RIVER, NEW JESSEBOROUGH, NB R9K8G6",SHELLY MEJIA,"266 HUDSON INLET APT. 305, SOUTH ERICSTAD, NT E2C4G4",Investment proceeds 6NWSGMSN,GEN-fd2d19ec2dfa,GEN-4b43ccae7c68,
3a80fad2-987b-4a8d-a2b9-b3d1fa3fe176,474101.12,CAD,2025-06-15T02:21:18,ANDERSON-WILLIAMS,"99179 BRIAN CENTER, RYANMOUTH, SK L6P 5H6",RICHARD MARTIN,"50739 ROSS MEADOWS, EAST VIRGINIAMOUTH, AB B9A8J5",Commercial payment - beneficiary ANDERSON-WILLIAMS - LN0WLUSV,GEN-3e7dcbb7ae42,GEN-33f29f7699c6,GEN-3e7dcbb7ae42
